timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
278562575742,-3,0,0,2,0,0,-3,-1
278562575742,1,1,0,2,1,1,3,-2
278562582518,4,1,1,-2,0,3,-2,3
278562582518,-3,-12,-2,-3,0,-7,-5,-6
278562598919,-6,4,-5,-1,-2,1,4,1
278562598919,1,7,-1,1,-2,-2,-7,-9
278562600360,5,6,4,2,0,1,0,-3
278562600360,3,0,2,1,1,7,12,16
278562612381,-16,-19,-7,-9,-7,-15,-11,-2
278562612381,12,4,1,2,-1,2,1,0
278562621401,2,2,-3,-3,-3,-1,-3,-3
278562621401,-12,-9,1,0,-1,9,0,-14
278562635666,-2,4,0,-1,-4,-3,-9,3
278562635666,4,-8,-10,-12,-9,-33,-18,-5
278562642399,-22,-17,-8,-1,1,-6,3,-7
278562642399,-2,19,5,2,4,0,4,8
278562659205,3,-10,-3,-1,1,6,4,-1
278562659205,3,6,5,3,3,6,3,-4
278562666369,10,3,2,1,0,3,-1,-2
278562666369,1,-2,-4,-2,-3,-7,-2,3
278562672532,-1,9,4,2,1,1,-1,-3
278562672532,-2,-4,0,-2,-2,1,3,3
278562681361,-2,1,-2,-1,-4,-2,-2,2
278562681361,-1,-2,-4,0,-2,-1,-1,-1
278562703881,7,6,2,-1,-1,-2,0,-3
278562703881,-7,-6,-3,0,-1,3,0,2
278562705347,-3,-2,1,-3,1,3,0,1
278562705347,1,2,-1,-3,-1,-2,-6,-5
278562718252,4,-2,0,1,0,2,1,0
278562718252,-8,-5,-2,-1,-1,1,2,-1
278562724896,1,3,1,0,2,0,1,2
278562724896,4,-1,-1,-2,-2,-2,-3,-3
278562741335,-1,0,0,-2,1,-3,1,-2
278562741335,-5,-4,1,2,-1,2,3,1
278562742874,2,1,-1,0,-1,-1,-1,0
278562742874,0,-2,-2,-2,-1,-3,-2,-2
278562755570,-2,-1,1,-2,1,4,0,1
278562755570,-3,1,1,-1,-1,-2,0,-1
278562762577,-1,-1,0,-1,-1,1,-1,1
278562762577,0,-2,-2,0,-3,-1,-1,-3
278562779157,-1,0,-1,1,-2,0,-3,-3
278562779157,0,-1,-2,-1,-2,1,-2,0
278562786361,-1,-1,-2,-1,-2,0,1,0
278562786361,-1,0,-2,-2,-2,1,-2,1
278562792530,1,0,-1,0,-1,1,2,-1
278562792530,-2,-2,-1,-1,1,1,0,-3
278562801357,0,-1,-1,0,-3,-5,-2,-1
278562801357,-1,0,-1,0,2,3,0,-2
278562824282,-1,-1,-1,-1,-4,-6,-1,1
278562824282,-3,0,-3,-1,0,0,1,1
278562825830,-2,1,-1,-2,0,0,1,0
278562825830,1,2,1,-1,-2,-2,-1,-1
278562838214,-1,-1,0,0,1,4,1,-2
278562838214,-1,-4,-4,-1,-2,-2,1,0
278562844864,-1,-1,0,0,-2,-1,0,-2
278562844864,1,-3,-2,-1,-3,-3,-3,1
278562861364,0,-1,-1,1,0,-2,-2,-1
278562861364,-1,-1,0,0,0,-1,0,-1
278562862900,0,0,-1,0,0,-1,1,1
278562862900,-2,-1,1,-2,-1,-3,-3,-1
278562875629,-1,0,-2,-4,-2,0,-1,-1
278562875629,-2,-1,1,1,0,2,-1,-1
278562882501,0,0,-1,0,-3,-2,0,0
278562882501,0,-2,0,-1,0,-1,0,-1
278562906346,0,0,1,-1,1,0,-1,0
278562906346,0,-1,-2,-3,-2,0,0,0
278562907860,-1,-1,-1,0,0,2,-3,-4
278562907860,-2,-2,0,-1,0,-1,-4,-3
278562921319,1,0,-2,-3,-3,-2,0,-6
278562921319,2,1,-2,-2,0,2,7,13
278562922862,0,0,0,-1,1,-3,-1,-3
278562922862,-1,-3,-3,0,-3,-1,-1,2
278562943661,-4,-2,-1,0,-1,-2,-5,-14
278562943661,0,1,-1,-2,-3,-1,-1,0
278562945311,-1,-1,-1,-1,0,0,-2,-2
278562945311,-4,-1,-1,-1,0,2,7,-3
278562958064,1,-1,0,0,-2,-2,1,2
278562958064,-2,-3,-1,-1,-3,-3,-3,-11
278562965064,1,1,-1,1,-2,-2,-1,12
278562965064,-1,-2,-3,-1,-1,-2,-5,-4
278562981715,-1,-2,-3,-2,-2,-5,-1,2
278562981715,-5,-1,0,-1,-1,-2,-2,5
278562983297,-3,-2,-1,-3,-1,-1,-3,-4
278562983297,-1,-1,0,-2,0,-2,-1,-11
278562995701,4,0,1,0,2,2,8,22
278562995701,-1,-1,0,1,2,2,1,-9
278563002501,-2,-2,-2,0,-1,-1,-1,2
278563002501,-1,1,-1,-1,-4,-3,-4,3
278563018196,-1,-1,-2,2,-2,-2,-4,-6
278563018196,-2,0,-1,0,-1,-4,-4,-9
278563032482,-2,-1,-1,-1,-2,-3,1,-10
278563032482,2,0,-1,0,2,1,6,14
278563041378,0,-1,-1,-2,1,1,-2,-1
278563041378,-2,-1,-1,0,1,-1,-1,4
278563042856,-2,0,-1,-2,-1,-1,-3,-9
278563042856,0,-2,-2,-2,-1,-5,-4,-8
278563055603,-1,0,0,-1,1,0,3,10
278563055603,0,0,0,1,-2,5,-2,-1
278563062574,-2,-1,-1,-2,-3,0,1,-1
278563062574,-1,-1,-2,0,-2,0,-3,-7
278563078179,-2,0,0,0,-4,0,-3,-5
278563078179,1,1,-2,0,-1,-4,-3,-4
278563084984,2,0,1,1,-1,-1,2,9
278563084984,-2,0,-1,0,1,0,-1,1
278563101196,-2,-1,-2,0,-2,-3,0,-6
278563101196,-1,-2,0,-2,-2,1,0,1
278563102825,0,-2,-2,0,1,2,1,0
278563102825,-1,0,-1,-3,-2,0,-3,2
278563115782,-2,-3,1,-1,-2,-1,0,-4
278563115782,-2,-2,-2,-2,0,-3,-2,-4
278563122425,1,0,-1,-1,-2,-1,1,-1
278563122425,-1,-1,0,1,0,0,1,1
278563138225,-1,-1,-3,-1,1,0,-3,-1
278563138225,-2,-1,1,-1,-2,-1,2,2
278563144858,-1,-1,0,-2,0,1,0,-2
278563144858,-2,0,-1,-2,-2,0,0,1
278563161337,-2,-2,-1,-1,-1,-1,-3,-3
278563161337,-1,-1,-1,0,2,-1,-1,2
278563162837,-1,0,0,0,0,0,0,0
278563162837,0,0,-2,-2,-2,0,1,0
278563175520,-1,0,-1,-1,-1,0,-2,-6
278563175520,0,-2,-1,-3,0,0,-2,-2
278563182399,-2,-1,-2,0,-3,-5,-6,-7
278563182399,1,0,0,-3,-1,0,6,14
278563198210,1,0,-1,1,2,-1,-2,2
278563198210,0,0,-1,-2,1,-1,-1,-5
278563222089,-2,-2,-1,-2,0,-2,-1,-5
278563222089,-2,-3,-1,1,1,0,-2,-8
278563222670,-2,-2,-2,-3,-1,-1,0,0
278563222670,-3,-1,-2,0,0,-1,-3,0
278563224353,1,-1,-2,-3,0,0,1,1
278563224353,-1,1,-2,0,-3,0,0,-2
278563235583,-1,0,-1,0,-1,2,0,0
278563235583,-2,-2,-1,1,0,-1,1,3
278563242399,-2,-1,0,-1,1,-2,-2,-3
278563242399,0,-1,-2,-1,0,-4,-1,1
278563258543,-1,-1,-1,0,1,-2,-1,-1
278563258543,-1,0,1,-2,-4,-2,-1,-1
278563264944,-1,0,0,-1,-1,1,1,3
278563264944,-1,-1,0,0,0,-1,-1,-3
278563281416,-1,-2,-1,-2,-2,-1,-3,-5
278563281416,1,-3,-2,-4,-2,-2,2,4
278563282820,-3,-1,-1,1,-2,-1,0,-1
278563282820,-1,-1,0,-2,0,0,-3,-5
278563295567,0,-2,0,0,0,-1,0,2
278563295567,0,1,-2,0,0,-1,-3,-5
278563302404,0,0,0,-2,-2,1,0,5
278563302404,-2,0,0,-1,-1,0,-1,-4
278563318200,-2,-1,0,-1,0,0,-2,1
278563318200,2,0,0,0,-1,0,0,-5
278563325064,-1,-1,-1,1,-2,-1,2,9
278563325064,1,0,-2,-2,-1,1,-1,-6
278563341716,1,0,-1,-1,0,0,2,7
278563341716,-2,-2,-1,0,-3,-1,-2,-2
278563343296,-2,-2,-2,-2,-2,-3,-5,-3
278563343296,-3,-2,0,0,1,2,-1,-4
278563354973,-1,0,-2,0,0,-1,-2,-3
278563354973,-2,-1,1,-1,-1,-1,-2,-3
278563364509,1,0,0,1,1,3,1,0
278563364509,0,-1,-2,1,-1,-4,-1,4
278563378518,-3,-1,-2,1,-2,-4,-1,-4
278563378518,0,1,0,-1,1,-3,-1,2
278563384778,1,-2,0,-1,-2,-2,-2,-5
278563384778,-1,-2,-1,-2,-1,-3,-3,-3
278563401236,0,0,-2,-1,-1,-2,5,2
278563401236,-1,1,0,-2,0,-2,0,0
278563402785,-1,-1,-1,-2,-1,0,-3,-1
278563402785,-1,-3,1,-1,-2,1,0,0
278563414985,-1,-1,1,-1,-2,1,-3,-3
278563414985,-1,-2,-1,0,1,3,1,-1
278563423835,0,-1,-1,-1,0,1,0,0
278563423835,0,0,-1,-2,0,-1,-3,-2
278563438064,0,-1,-1,-1,-1,-3,-2,-1
278563438064,-2,-2,-1,-2,-2,0,-1,-1
278563444879,-1,-2,0,-1,-2,-3,0,-2
278563444879,-1,-1,-1,0,-1,-3,0,-2
278563461220,-2,-1,-1,-3,-2,-5,-3,-6
278563461220,-1,-2,-2,-1,-1,0,1,4
278563462917,1,0,0,0,3,2,3,3
278563462917,-4,1,0,-1,-1,0,1,3
278563474935,-1,0,-2,-1,-1,1,-4,-2
278563474935,-3,-1,-1,-2,-3,0,1,-2
278563483883,-2,-2,-1,-1,-4,-2,-1,-6
278563483883,2,-2,0,1,3,3,2,1
278563498710,0,0,0,-2,-1,-2,-1,0
278563498710,-2,-1,-1,0,-3,-3,-3,-1
278563505030,-1,-1,-1,-2,-2,-3,-3,-3
278563505030,-3,0,0,0,-3,0,-3,-1
278563522098,1,0,1,-1,-2,1,1,1
278563522098,-1,-1,0,0,-2,-3,-1,-1
278563523582,0,1,0,-1,1,1,-1,1
278563523582,0,-1,0,0,-2,-3,-3,-4
278563535280,-2,-2,-4,-2,1,-1,-1,1
278563535280,1,0,0,1,0,0,-2,-2
278563543835,0,-2,0,-1,0,-3,-4,-4
278563543835,0,-1,-1,-1,-1,1,2,8
278563558174,-1,0,-3,2,1,-1,-1,-2
278563558174,-1,0,-1,-2,-2,-2,-1,-1
278563564857,-1,-2,-2,-1,0,1,0,1
278563564857,-1,0,0,-3,-1,3,0,-3
278563581845,0,-1,-2,-2,-3,-4,-2,-1
278563581845,-1,-2,-3,0,-1,0,0,2
278563583443,0,0,-1,0,-1,-2,0,-1
278563583443,-2,-3,-2,-1,-2,-1,1,-3
278563594915,-1,-2,-1,0,1,1,2,7
278563594915,0,1,-1,0,0,2,-2,-2
278563603899,0,-1,-3,-1,-2,-3,-3,0
278563603899,-2,-2,-2,0,-1,-5,-3,-7
278563618078,-2,-3,-1,1,0,2,1,0
278563618078,-1,-1,-1,-2,1,1,0,2
278563624929,-2,0,-1,0,0,0,1,2
278563624929,0,-1,-1,-2,-4,-6,-6,-3
278563640948,1,-1,-1,-3,-3,-2,-1,-2
278563640948,-1,0,-1,0,0,0,0,1
278563657031,-1,-1,0,1,1,0,-1,-1
278563657031,-2,0,-1,-2,3,0,1,0
278563657814,-1,-1,1,0,1,0,-1,0
278563657814,-2,-3,-1,0,-3,-2,-1,0
278563663830,0,-1,-1,-1,-3,-2,-2,-1
278563663830,-1,0,-2,0,-1,-1,0,-2
278563678168,0,-1,-2,-3,-3,-2,-2,-2
278563678168,-2,-2,-1,-1,0,0,0,-1
278563692494,-3,-2,-1,-1,-2,2,0,-3
278563692494,1,-1,-1,0,0,-1,3,5
278563700614,-2,-1,-1,-2,0,-3,1,-3
278563700614,-1,-2,-1,-1,-1,-1,0,0
278563707552,-1,0,-1,-2,-2,-2,-3,-2
278563707552,0,-2,-1,-3,-1,0,0,-3
278563714954,0,-2,-1,-1,0,1,2,-2
278563714954,0,0,-2,0,-1,-2,-1,4
278563723889,-2,-1,-2,0,0,-3,1,-2
278563723889,-2,-1,-2,1,1,2,-1,0
278563738053,-1,-1,-1,0,-1,0,-1,-2
278563738053,0,-1,0,-2,-2,0,-2,-3
278563744963,-1,0,-1,0,0,-1,-2,0
278563744963,1,0,-1,0,-2,-1,0,2
278563760748,-3,-1,0,0,0,2,-1,-2
278563760748,0,-2,-1,-2,0,-2,-1,-1
278563775549,0,-2,-1,-2,-3,-3,2,0
278563775549,-1,-2,1,0,-1,-3,-2,0
278563776352,-3,-1,0,0,-1,0,-2,-2
278563776352,1,-2,-2,-1,0,-2,-2,0
278563783888,0,0,-1,-4,0,-1,0,-1
278563783888,-3,0,-2,0,0,-1,-4,-1
278563798211,1,0,1,-1,-1,-4,0,-6
278563798211,1,-1,-2,-1,-4,-1,3,8
278563812403,-1,1,0,-1,-3,-3,-1,-2
278563812403,0,1,0,1,0,3,-1,0
278563820629,-1,0,-3,0,-1,-4,-4,0
278563820629,-2,0,-1,0,0,-1,-3,-5
278563827508,-1,-2,-2,0,0,0,-2,1
278563827508,0,-3,-1,-3,0,0,-1,-2
278563843760,-3,-1,0,0,0,-1,0,2
278563843760,1,-1,-1,-1,0,-2,2,-3
278563845354,-1,0,-2,-2,-3,-1,-1,1
278563845354,-3,-2,-1,0,0,1,-2,-4
278563858062,-1,-1,0,-1,0,-1,-2,-2
278563858062,-2,-2,-1,-2,-1,0,1,1
278563864865,-1,-1,1,1,-2,-1,-1,-1
278563864865,2,1,0,-2,0,-2,-2,-1
278563880578,2,0,-1,-1,-2,-2,-2,-1
278563880578,-1,0,-1,2,0,-2,-2,0
278563894865,-1,-2,-2,0,1,-1,0,-1
278563894865,-1,-1,-2,-1,-4,-1,-1,-1
278563903733,-2,-1,-2,-2,-1,2,-1,-1
278563903733,-2,-1,0,-2,-2,-1,1,5
278563905310,0,-1,0,1,-2,1,0,-2
