timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
278411335505,-3,0,-1,0,-1,0,-1,-1
278411340119,0,-1,-1,0,-1,-1,2,-1
278411340119,-1,-1,-1,-1,-2,-2,-3,-4
278411355069,0,-3,-2,0,-3,-2,-3,-2
278411355069,-1,0,-1,-1,-1,1,-2,0
278411362716,-1,-2,-2,1,1,1,-2,-1
278411362716,-1,-1,-2,-3,-1,-1,-1,-1
278411377670,0,0,0,-1,-3,-1,0,-3
278411377670,-1,1,-1,0,-3,-2,-1,-2
278411385165,-1,-1,-1,-2,-1,-2,-2,0
278411385165,-2,-1,0,-1,2,0,-1,0
278411394081,-1,-2,-3,-2,1,-2,-3,0
278411394081,1,-1,-1,-3,2,2,0,0
278411416414,-1,-2,2,-1,-3,1,-2,0
278411416414,-1,0,-2,-2,-2,-3,-1,1
278411418035,-3,-2,0,-2,-1,0,-3,-2
278411418035,-2,-1,-2,0,-1,-1,-1,-1
278411422609,-1,0,-1,-1,0,2,-1,-2
278411422609,0,-2,-2,0,2,3,1,-1
278411439011,1,2,-3,-2,-1,-3,-1,-1
278411439011,1,-1,-3,-2,-1,-2,-1,1
278411445136,0,0,-2,0,-1,0,0,-1
278411445136,0,0,-1,-1,-3,-1,-1,-1
278411461555,-1,-1,1,1,0,-1,-2,-1
278411461555,-2,-3,2,3,-2,-2,0,-2
278411468351,1,-2,-2,-1,-2,-1,-1,1
278411468351,-1,0,-1,-1,-1,-2,0,1
278411475119,-1,-2,-1,-1,0,0,-1,-1
278411475119,1,0,-2,-1,-1,-4,-2,0
278411482594,-2,0,0,0,-1,-1,0,-1
278411482594,0,-1,0,0,0,0,-1,-1
278411497650,-3,0,-1,0,-1,-1,1,0
278411497650,0,-2,1,-2,0,-1,-1,-1
278411505025,0,-1,-1,-2,1,-2,-2,-2
278411505025,-2,0,-2,-1,0,-2,0,0
278411514083,-2,0,0,-2,-2,0,0,-1
278411514083,-1,-2,-2,-1,-1,1,1,0
278411529207,-1,-1,1,0,0,0,0,-1
278411529207,0,-1,0,-3,-3,-1,-2,-1
278411536532,1,0,-1,2,0,-2,-2,0
278411536532,-1,2,0,-1,-1,-2,-1,-2
278411542487,-1,-2,-1,-1,2,1,-1,0
278411542487,-2,-1,0,0,1,0,0,-1
278411557601,0,-1,-1,-1,-2,-1,0,2
278411557601,-2,-1,-1,0,1,1,-1,-2
278411565204,0,0,-1,-1,-3,-1,-2,-2
278411565204,-1,-2,-1,0,-2,-2,-2,-1
278411574081,-1,-2,0,-2,-1,0,-1,-1
278411574081,-1,-1,-2,-2,-1,1,-1,-1
278411588477,0,-1,-1,-1,-1,-1,-1,-1
278411588477,-1,-1,-1,-2,0,0,-1,1
278411603796,0,-1,0,0,0,-3,-1,0
278411603796,0,0,-1,1,0,-1,0,-1
278411610771,-2,-1,0,1,0,-1,1,-2
278411610771,0,-1,-2,0,0,-1,-1,-1
278411617607,0,-1,-1,0,-2,-2,0,-1
278411617607,-1,1,0,-1,-4,-3,-1,-2
278411625205,-2,0,-2,-2,-1,-3,-1,1
278411625205,-1,-1,-1,0,0,-2,-1,-1
278411640247,-2,-2,-3,-1,1,2,0,-1
278411640247,0,-1,-1,-2,-1,-1,-3,-1
278411648316,0,-1,-1,-2,-3,-1,-1,0
278411648316,0,-2,-1,0,-1,1,1,-1
278411655116,-1,-1,1,0,1,-1,-2,-1
278411655116,-1,-2,-2,0,0,0,1,1
278411662646,0,-1,-1,-2,-4,-3,-1,-1
278411662646,-1,-2,-1,-2,0,-3,1,-1
278411685702,-1,0,-2,-1,0,0,1,-1
278411685702,0,-1,0,-1,2,0,0,0
278411686656,-1,0,-1,0,0,-2,-1,-2
278411686656,0,1,-2,1,-3,-1,-1,-2
278411694092,-1,-1,-1,-2,-2,-2,0,-1
278411694092,-2,0,0,0,1,-3,-1,0
278411708967,-1,-1,-1,-2,0,-1,0,0
278411708967,-1,-2,0,-1,0,0,-1,-1
278411715093,0,0,0,-2,-3,-2,-1,0
278411715093,-1,-2,-1,-3,0,1,0,-2
278411722606,-1,-3,-1,-1,1,-1,-1,-2
278411722606,-1,0,-2,-1,0,0,0,-1
278411737677,0,-1,0,-1,-1,-1,-1,-1
278411737677,0,-3,-2,1,0,2,0,1
278411745071,-1,-1,-1,0,-1,-1,-1,-1
278411745071,-2,0,-1,-3,-4,-1,0,-2
